Textbox151,Textbox8,InventLocationId1,InventLocationName,Textbox153,Textbox45,Textbox46,Textbox47,Textbox63,Textbox48,Textbox90,Textbox104,Textbox131,CustAccount,CustName,LogisticsAddressStreet,LogisticsAddressZipCodeId,LogisticsAddressCity,LogisticsAddressCountryRegionId,SalesId,CustomerRef,CarrierName,Textbox41,Textbox70,Textbox42,Textbox43,Textbox64,Textbox118,Textbox44,Textbox123,Textbox92,Textbox128,Textbox114,Textbox133,SalesOriginId,ItemId,ItemName1,DlvDate1,SalesQty,RemainSalesPhysical,InventQtyPicked,InventQtyPickRemain,toProcessQty,InventQtyOnHand,PickingListId,ToProcess
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU1699,All Door Solutions Pty Ltd,7 Monte-Khoury Drive,4129,Loganholme,AUS,SO044102,PO70028,Carrier,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,NDA502,Motor hole shaft adapter from 40 to 30mm,2024-04-29,1,1,0,1,0,0,,No
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU1699,All Door Solutions Pty Ltd,7 Monte-Khoury Drive,4129,Loganholme,AUS,SO044113,70039,Carrier,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,450LV-LIAG,24v Slider AGB Std LV-Chassis Inbuilt Ctrl S/S Cover,2024-04-10,1,1,0,1,0,0,,No
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU1699,All Door Solutions Pty Ltd,7 Monte-Khoury Drive,4129,Loganholme,AUS,SO044113,70039,Carrier,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,PE BPE-50,EMX PE 12/24V Wireless PE,2024-04-10,1,1,0,1,1,121,,Yes
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU1768,Northern Window Shutters,14A Yellowbox Drive,3064,CRAIGIEBURN,AUS,SO043467,May Order,Carrier,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,ERM15000000/M,"Era M 15Nm 17rpm 230/50 2,5m Pack1 +MOL4",2024-05-01,150,150,0,150,150,10,83092_099,Yes
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU1768,Northern Window Shutters,14A Yellowbox Drive,3064,CRAIGIEBURN,AUS,SO043467,May Order,Carrier,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,535.10012,Bracket 100x100/standard sides for Era tubular motors,2024-05-01,150,150,0,150,150,331,83093_099,Yes
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU1768,Northern Window Shutters,14A Yellowbox Drive,3064,CRAIGIEBURN,AUS,SO043467,May Order,Carrier,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,515.06000R01,Octagonal adapter 60x(0.6÷1) wheel + crown,2024-05-01,150,150,0,150,150,142,83094_099,Yes
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU1768,Northern Window Shutters,14A Yellowbox Drive,3064,CRAIGIEBURN,AUS,SO043468,June Order,Carrier,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,ERM15000000/M,"Era M 15Nm 17rpm 230/50 2,5m Pack1 +MOL4",2024-06-03,150,150,0,150,150,10,83095_099,Yes
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU1768,Northern Window Shutters,14A Yellowbox Drive,3064,CRAIGIEBURN,AUS,SO043468,June Order,Carrier,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,535.10012,Bracket 100x100/standard sides for Era tubular motors,2024-06-03,150,150,0,150,150,331,83096_099,Yes
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU1768,Northern Window Shutters,14A Yellowbox Drive,3064,CRAIGIEBURN,AUS,SO043468,June Order,Carrier,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,515.06000R01,Octagonal adapter 60x(0.6÷1) wheel + crown,2024-06-03,150,150,0,150,150,142,83097_099,Yes
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU1774,SEC-PRO CORPORATION,"UNIT 7
33 BUCKINGHAM DRIVE",6065,WANGARA,AUS,SO043830,,Carrier,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,SPAMG215A00,Arm kit WALKY/WT,2024-04-01,1,1,0,1,1,0,,Yes
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU1774,SEC-PRO CORPORATION,"UNIT 7
33 BUCKINGHAM DRIVE",6065,WANGARA,AUS,SO043830,,Carrier,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,BMG1696MHR08.45673,Toothed arm,2024-04-01,1,1,0,1,0,0,,No
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU1774,SEC-PRO CORPORATION,"UNIT 7
33 BUCKINGHAM DRIVE",6065,WANGARA,AUS,SO043915,EMAIL ORDER,TNT,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,CA103.5330,Power cable for connect control unit to solar panel,2024-04-01,10,3,0,3,0,0,83135_099,No
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU1774,SEC-PRO CORPORATION,"UNIT 7
33 BUCKINGHAM DRIVE",6065,WANGARA,AUS,SO044035,LUKE EMAIL,TNT,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,CHS1SET10,Set of 10 Keys - CHS 1 to 10,2024-04-01,2,2,0,2,0,0,,No
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU1774,SEC-PRO CORPORATION,"UNIT 7
33 BUCKINGHAM DRIVE",6065,WANGARA,AUS,SO044035,LUKE EMAIL,TNT,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,PLA10,Vertical 12v electric lock,2024-04-01,1,1,0,1,1,25,,Yes
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU1774,SEC-PRO CORPORATION,"UNIT 7
33 BUCKINGHAM DRIVE",6065,WANGARA,AUS,SO044035,LUKE EMAIL,TNT,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,OVIEW/AR01,Programming unit for device BUS T4 connection,2024-04-01,1,1,0,1,0,0,,No
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU1825,JOHN R. TURK,50-52 Kenny St,2500,WOLLONGONG,AUS,SO043668,588 3493 2649,,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,OVIEW/AR01,Programming unit for device BUS T4 connection,2024-04-01,1,1,0,1,0,0,83110_099,No
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU1838,Ace Automation - Pickup from Nice Australia,"Local Pick up.
5 MAB Eastern Promenade",5042,Tonsley,AUS,SO043823,12952,,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,CM-B.1630,Key lock,2024-04-01,1,1,0,1,0,0,83122_099,No
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU1839,Dormakaba,LOCAL PICK UP,5042,Tonsley,AUS,SO043698,WO - 03856449,,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,OVIEW/AR01,Programming unit for device BUS T4 connection,2024-04-01,1,1,0,1,0,0,83113_099,No
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU1839,Dormakaba,27D Taminga Street,5010,REGENCY PARK,AUS,SO044057,POSSIBLE WARRANTY,,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,MC424LR10/AU01,Control unit with box for Too/Wingo 24v,2024-03-27,1,1,0,1,1,8,,Yes
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU1882,Priority door solutions,22 Bahrview Drive,4207,BAHRS SCRUB,AUS,SO044020,,TNT,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,8SDBAGOSPC,SINGLE SWING OPERATOR WITH DRIVE BOLT FACILITY- OUTSWING ARM,2024-04-15,1,1,0,1,0,0,,No
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU1882,Priority door solutions,22 Bahrview Drive,4207,BAHRS SCRUB,AUS,SO044020,,TNT,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,8SDBAGSTDPC,SINGLE SWING OPERATOR WITH DRIVE BOLT FACILITY,2024-04-15,1,1,0,1,0,0,,No
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU1882,Priority door solutions,22 Bahrview Drive,4207,BAHRS SCRUB,AUS,SO044020,,TNT,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,AMG508A00,Sidemount LH Plate for GDS 8,2024-04-15,1,1,0,1,0,0,,No
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU1882,Priority door solutions,22 Bahrview Drive,4207,BAHRS SCRUB,AUS,SO044020,,TNT,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,MLECA485,Magnetic Lock 485Kg Hold/Force,2024-04-15,1,1,0,1,1,4,,Yes
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU1882,Priority door solutions,22 Bahrview Drive,4207,BAHRS SCRUB,AUS,SO044020,,TNT,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,UZ485,Z bracket for ECA MAG Locks,2024-04-15,1,1,0,1,1,1,,Yes
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU1882,Priority door solutions,22 Bahrview Drive,4207,BAHRS SCRUB,AUS,SO044020,,TNT,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,MLECA485,Magnetic Lock 485Kg Hold/Force,2024-04-15,1,1,0,1,1,4,,Yes
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU1882,Priority door solutions,22 Bahrview Drive,4207,BAHRS SCRUB,AUS,SO044020,,TNT,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,UZ485,Z bracket for ECA MAG Locks,2024-04-15,1,1,0,1,1,1,,Yes
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU1886,Franbridge Distributors,"unit 1, 78 heathcote road",2170,MOOREBANK,AUS,SO043795,214089,TNT,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,PRMB07FL,Long WINGO / MOBY front shell group,2024-04-30,1,1,0,1,0,0,83118_099,No
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU1886,Franbridge Distributors,"unit 1, 78 heathcote road",2170,MOOREBANK,AUS,SO043795,214089,TNT,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,PRWNG09,WINGO24 rear shells spare parts,2024-04-30,1,1,0,1,0,0,83119_099,No
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU1886,Franbridge Distributors,"unit 1, 78 heathcote road",2170,MOOREBANK,AUS,SO043841,214157,TNT,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,TO4024,24vdc irreversible actuator with encoder and mechanical stop,2024-04-01,4,2,0,2,0,0,83125_099,No
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU1886,Franbridge Distributors,"unit 1, 78 heathcote road",2170,MOOREBANK,AUS,SO043992,214327,TNT,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,SPMCA2R10,"MC424R10 control board ** compatible with MC424**
",2024-04-01,4,2,0,2,0,0,83252_099,No
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU1886,Franbridge Distributors,"unit 1, 78 heathcote road",2170,MOOREBANK,AUS,SO043992,214327,TNT,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,SPPOA3R10,Spare Control Board for Hopp HO7124,2024-04-01,4,2,0,2,0,0,83253_099,No
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU1886,Franbridge Distributors,"unit 1, 78 heathcote road",2170,MOOREBANK,AUS,SO044117,214465,TNT,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,SLH400R10/AU01,Sliding actuator Slight 400kg AU 250v,2024-04-04,2,2,0,2,2,11,,Yes
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU1886,Franbridge Distributors,"unit 1, 78 heathcote road",2170,MOOREBANK,AUS,SO044117,214465,TNT,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,RB500HSR10/AU01,Sliding gates operator up to 500KG AU 250v,2024-04-04,1,1,0,1,1,6,,Yes
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU1886,Franbridge Distributors,"unit 1, 78 heathcote road",2170,MOOREBANK,AUS,SO044117,214465,TNT,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,TO4024,24vdc irreversible actuator with encoder and mechanical stop,2024-04-04,1,1,0,1,0,0,,No
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU1887,BLUEDUST TO COLLECT,"CUSTOMER TO ARRANGE COLLECTION
",5039,Melrose Park,AUS,SO043975,J0001,TNT,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,KPSLM,Keypad Slim Anti Vandal,2024-03-28,6,6,0,6,6,0,83469_099,Yes
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU1887,BLUEDUST TO COLLECT,"CUSTOMER TO ARRANGE COLLECTION
",5039,Melrose Park,AUS,SO044069,,TNT,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,M7BARR10,Industrial barrier boom max 7m,2024-04-02,2,2,0,2,2,36,83386_099,Yes
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU1887,BLUEDUST TO COLLECT,"CUSTOMER TO ARRANGE COLLECTION
",5039,Melrose Park,AUS,SO044069,,TNT,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,XBA14,White paint-finished aluminium bar 69x92x4150 mm,2024-04-02,2,2,0,2,2,14,83387_099,Yes
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU1887,BLUEDUST TO COLLECT,"CUSTOMER TO ARRANGE COLLECTION
",5039,Melrose Park,AUS,SO044069,,TNT,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,XBA15,White paint-finished aluminium bar 69x92x3150 mm,2024-04-02,2,2,0,2,2,24,83388_099,Yes
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU1887,BLUEDUST TO COLLECT,"CUSTOMER TO ARRANGE COLLECTION
",5039,Melrose Park,AUS,SO044069,,TNT,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,XBA9,Connection joint BAR,2024-04-02,2,2,0,2,2,1,83389_099,Yes
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU1928,Shade Collective,Collect from Nice Tonsley,5042,Tonsley,AUS,SO044097,Sample,,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,131212801,Limit switch crown RevoLine S Ø 43.5mm Acmeda Technolight,2024-04-30,2,2,0,2,0,0,,No
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU1928,Shade Collective,Collect from Nice Tonsley,5042,Tonsley,AUS,SO044097,Sample,,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,131191401,Motorkupplung rastbar,2024-04-30,2,2,0,2,0,0,,No
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU1928,Shade Collective,Collect from Nice Tonsley,5042,Tonsley,AUS,SO044097,Sample,,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,131212301,Motorkupplung rastbar,2024-04-30,2,2,0,2,0,0,,No
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU2002,24/7 Electrical Services,"TNT Depot 
29-55 Lockwood Road",2759,ERSKINE PARK,AUS,SO044111,Rob - Phone Order,,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,630LIAGSBELT,"GDS Belt Slider, 0.75kW VSD and Motor",2024-04-03,2,2,0,2,0,0,,No
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU2002,24/7 Electrical Services,"TNT Depot 
29-55 Lockwood Road",2759,ERSKINE PARK,AUS,SO044111,Rob - Phone Order,,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,AMG538A00,100-150 Raised Feet Mounting Kit,2024-04-03,2,2,0,2,0,0,,No
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU2002,24/7 Electrical Services,"TNT Depot 
29-55 Lockwood Road",2759,ERSKINE PARK,AUS,SO044111,Rob - Phone Order,,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,AT10,"Timing belt 100,000*16",2024-04-03,50,50,0,50,50,289,,Yes
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU2002,24/7 Electrical Services,"TNT Depot 
29-55 Lockwood Road",2759,ERSKINE PARK,AUS,SO044111,Rob - Phone Order,,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,AMG524A00,150-200 Raised Feet Mounting Kit,2024-04-03,1,1,0,1,0,0,,No
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU2002,24/7 Electrical Services,"TNT Depot 
29-55 Lockwood Road",2759,ERSKINE PARK,AUS,SO044111,Rob - Phone Order,,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,PE BPE-50,EMX PE 12/24V Wireless PE,2024-04-03,2,2,0,2,2,120,,Yes
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU2327,Gate Drive Solutions Ltd,105 Roseberry Ave Birkenhead North Shore City,626,Auckland,NZL,SO043838,202410-B,,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,SPBCU1,Barrier replacement control card M/LBAR,2024-05-01,1,1,0,1,1,2,,Yes
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU2327,Gate Drive Solutions Ltd,105 Roseberry Ave Birkenhead North Shore City,626,Auckland,NZL,SO043838,202410-B,,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,SPAMG287A00A,LBARR10 Gear Box Kit,2024-05-01,1,1,0,1,0,0,,No
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU2327,Gate Drive Solutions Ltd,105 Roseberry Ave Birkenhead North Shore City,626,Auckland,NZL,SO043838,202410-B,,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,SPMTG10700A,LBARR10 electric motor assembly spare part,2024-05-01,1,1,0,1,0,0,,No
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU2327,Gate Drive Solutions Ltd,105 Roseberry Ave Birkenhead North Shore City,626,Auckland,NZL,SO044086,2024-14,Customer,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,630LIAGS,Slider.75Kw Inbuilt Limit,2024-04-04,1,1,0,1,0,0,,No
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU2327,Gate Drive Solutions Ltd,105 Roseberry Ave Birkenhead North Shore City,626,Auckland,NZL,SO044086,2024-14,Customer,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,PE BPE-50,EMX PE 12/24V Wireless PE,2024-04-04,1,1,0,1,1,121,,Yes
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU2556,Brushware,"Unit 8,
1472 Boundary Road",4076,WACOL,AUS,SO044099,Email Order 2/04,,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,6SLAGSTDSS,"Single Swing Operator with Separate Controls- STD ARMS
",2024-04-12,3,3,0,3,0,0,,No
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU2556,Brushware,"Unit 8,
1472 Boundary Road",4076,WACOL,AUS,SO044099,Email Order 2/04,,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,450LIAGSBELT,Belt Drive .55Kw Operator,2024-04-12,1,1,0,1,0,0,,No
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU2556,Brushware,"Unit 8,
1472 Boundary Road",4076,WACOL,AUS,SO044099,Email Order 2/04,,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,AT10,"Timing belt 100,000*16",2024-04-12,12,12,0,12,12,327,,Yes
